kepid;kepoi_name;kepler_name;koi_disposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_impact;koi_duration;koi_depth;koi_prad;koi_teq;koi_insol;koi_model_snr;koi_steff;koi_slogg;koi_srad;ra;dec;koi_kepmag
5794379;K00842.01;Kepler-241 b;CONFIRMED;1;0;0;0;0;12.71809866;0.427;3.0957;1149.4;2.31;562;23.6;52.7;4702;4.592;0.686;292.91312;41.060921;15.389
5794379;K00842.02;Kepler-241 c;CONFIRMED;0.999;0;0;0;0;36.06588163;0.26;4.3246;1563.8;2.64;397;5.88;51.7;4702;4.592;0.686;292.91312;41.060921;15.389
5881688;K00843.01;Kepler-696 b;CONFIRMED;1;0;0;0;0;4.190425659;0.458;2.8589;2877.4;6.21;1234;547.9;240.6;6073;4.392;1.135;293.49661;41.137589;15.27
6022556;K00844.01;Kepler-697 b;CONFIRMED;1;0;0;0;0;3.709870784;0.023;3.0694;2020.3;4.35;1151;415.1;116.1;5727;4.463;0.978;283.86441;41.346458;15.581
6032497;K00845.01;Kepler-698 b;CONFIRMED;1;0;0;0;0;16.3297527;0.791;6.271;1187.5;3.75;727;66.08;74.6;5878;4.444;0.987;288.51001;41.301769;15.447
6061119;K00846.01;Kepler-699 b;CONFIRMED;0.985;0;0;0;0;27.80756622;0.782;4.21587;25391;13.84;554;22.24;748.1;5862;4.584;0.785;296.88821;41.396091;15.482
6191521;K00847.01;Kepler-700 b;CONFIRMED;0.942;0;0;0;0;80.8723469;0.527;11.195;3604.6;7.59;452;9.88;160.9;5510;4.222;1.238;287.1543;41.565788;15.201
6267425;K00848.01;;FALSE POSITIVE;0;0;1;1;0;3.166465862;1.266;2.9381;4357.2;26.82;954;196.31;122.1;4968;4.575;0.704;284.86929;41.679192;15.999
3531558;K00118.01;Kepler-467 b;CONFIRMED;0.912;0;0;0;0;24.99324319;0.686;5.9409;269.6;2.29;712;60.88;62;5718;4.181;1.317;287.36279;38.649601;12.377
6276477;K00849.01;Kepler-701 b;CONFIRMED;1;0;0;0;0;10.35533116;0.029;3.1775;750.6;2.47;777;86.22;49.2;5501;4.462;0.918;288.9942;41.633282;15.018
6863998;K00867.01;Kepler-709 b;CONFIRMED;1;0;0;0;0;16.08518937;0.867;3.984;1442.4;3.68;613;33.43;62.6;5239;4.523;0.826;292.10519;42.380322;15.219
6948054;K00869.01;Kepler-245 b;CONFIRMED;1;0;0;0;0;7.49018305;0.02;2.7297;1123.6;2.56;753;76.06;53;5103;4.562;0.787;291.63898;42.436321;15.599
6948054;K00869.02;Kepler-245 d;CONFIRMED;1;0;0;0;0;36.2761238;0.035;4.7865;1572.6;3.03;445;9.29;45.5;5103;4.562;0.787;291.63898;42.436321;15.599
6948054;K00869.03;Kepler-245 c;CONFIRMED;1;0;0;0;0;17.46087931;0.594;2.2641;812.4;2.32;568;24.6;22.6;5103;4.562;0.787;291.63898;42.436321;15.599
6435936;K00854.01;Kepler-705 b;CONFIRMED;0.996;0;0;0;0;56.0560754;0.018;4.685;1626;1.94;233;0.69;27.4;3593;4.757;0.491;289.50848;41.812119;15.849
6522242;K00855.01;Kepler-706 b;CONFIRMED;0.974;0;0;0;0;41.40831669;0.377;5.0264;22839;11.38;453;9.93;907.8;5522;4.586;0.747;291.76041;41.944069;15.196
6587280;K00857.01;Kepler-243 b;CONFIRMED;1;0;0;0;0;5.715425977;0.348;2.5242;908.1;2.47;850;123.03;59.4;5237;4.572;0.826;285.11047;42.033958;15.086
9471974;K00119.01;Kepler-108 b;CONFIRMED;0.959;0;0;0;0;49.18394185;0.035;11.3364;1646.2;8.2;669;47.4;355.7;5626;3.907;2.057;294.55917;46.062328;12.654
6587280;K00857.02;Kepler-243 c;CONFIRMED;0.994;0;0;0;0;20.0261412;0.957;1.611;421.2;2.28;559;23.14;10.7;5237;4.572;0.826;285.11047;42.033958;15.086
6675056;K00859.01;;FALSE POSITIVE;0;0;1;1;1;10.44331991;0.23;2.743;1159.8;2.66;667;46.94;51.7;4947;4.516;0.802;286.24356;42.148811;15.546
6685526;K00861.01;Kepler-707 b;CONFIRMED;1;0;0;0;0;2.237489571;0.128;1.8119;315.8;1.41;1160;427.17;30.7;5265;4.58;0.81;290.00757;42.116459;15.001
6756669;K00862.01;;FALSE POSITIVE;0;0;1;0;0;5.851520671;0.211;3.11058;33004;14.62;901;155.89;1630.4;5532;4.53;0.806;284.08731;42.233231;15.33
6784235;K00863.01;Kepler-708 b;CONFIRMED;1;0;0;0;0;3.167893418;0.026;2.1814;781.2;2.62;1221;526.23;64.8;5895;4.503;0.94;293.81647;42.212502;15.533
6849310;K00864.01;Kepler-244 b;CONFIRMED;1;0;0;0;0;4.311780262;0.196;2.7251;1154;3.11;1038;274.84;86.1;5527;4.484;0.927;287.24268;42.301369;15.604
6849310;K00864.02;Kepler-244 d;CONFIRMED;1;0;0;0;0;20.0504494;0.383;4.556;840.9;2.69;622;35.44;37.8;5527;4.484;0.927;287.24268;42.301369;15.604
6849310;K00864.03;Kepler-244 c;CONFIRMED;1;0;0;0;0;9.76734503;0.9;1.6585;569.1;2.67;791;92.46;21.1;5527;4.484;0.927;287.24268;42.301369;15.604
9471974;K00119.02;Kepler-108 c;CONFIRMED;0.987;0;0;0;0;190.3200468;0.812;15.284;1141.7;7.78;426;7.8;139.3;5626;3.907;2.057;294.55917;46.062328;12.654
6862603;K00866.01;;FALSE POSITIVE;0;0;1;1;0;2.861159894;0.965;1.8832;1014.3;4.37;1355;797.1;58.3;6126;4.458;1.021;291.67172;42.343109;15.618
7366258;K00880.01;Kepler-82 b;CONFIRMED;1;0;0;0;0;26.44439337;0.03;3.9783;1843.5;3.91;562;23.54;88;5427;4.463;0.929;292.87338;42.966141;15.158
7366258;K00880.02;Kepler-82 c;CONFIRMED;0.983;0;0;0;0;51.53997972;0.183;6.3994;3644.3;5.51;450;9.67;155.5;5427;4.463;0.929;292.87338;42.966141;15.158
7366258;K00880.03;Kepler-82 e;CONFIRMED;1;0;0;0;0;5.902245782;0.209;2.9003;702.3;2.43;926;173.74;59.3;5427;4.463;0.929;292.87338;42.966141;15.158
7366258;K00880.04;Kepler-82 d;CONFIRMED;1;0;0;0;0;2.382951591;0.479;1.8876;391.6;1.86;1253;583.01;41.4;5427;4.463;0.929;292.87338;42.966141;15.158
7373451;K00881.01;Kepler-712 b;CONFIRMED;1;0;0;0;0;21.02250608;0.036;4.1072;1772.5;3.07;521;17.48;62.4;5067;4.585;0.75;294.90973;42.935261;15.859
6948054;K00869.04;Kepler-245 e;CONFIRMED;1;0;0;0;0;3.219814777;0.06;2.0642;488.2;1.69;998;234.93;30.5;5103;4.562;0.787;291.63898;42.436321;15.599
6949607;K00870.01;Kepler-28 b;CONFIRMED;1;0;0;0;0;5.912273234;0.17;2.3254;961.4;1.73;585;27.72;62.8;4072;4.696;0.57;292.13702;42.42942;15.036
6949607;K00870.02;Kepler-28 c;CONFIRMED;1;0;0;0;0;8.98581901;0.008;2.8606;881.3;1.65;509;15.9;51.8;4072;4.696;0.57;292.13702;42.42942;15.036
11869052;K00120.01;;FALSE POSITIVE;0.573;0;1;0;0;20.5452375;0.95;2.517;218.5;2.41;742;71.57;18.5;5670;4.206;1.264;294.40192;50.172089;12.003
7109675;K00872.01;Kepler-46 b;CONFIRMED;1;0;0;0;0;33.60123371;0.67;4.4056;7425.9;8.46;495;14.22;247.9;5149;4.447;0.93;289.26874;42.604172;15.262
7109675;K00872.02;Kepler-46 d;CONFIRMED;1;0;0;0;0;6.76652928;0.429;2.9004;450.7;1.97;845;120.48;29.2;5149;4.447;0.93;289.26874;42.604172;15.262
7118364;K00873.01;Kepler-710 b;CONFIRMED;1;0;0;0;0;4.347288783;0.025;2.1024;451.6;2.36;1174;449.79;39.7;5754;4.345;1.122;291.96417;42.69614;15.024
7134976;K00874.01;Kepler-246 b;CONFIRMED;1;0;0;0;0;4.601811819;0.567;2.2607;755.9;2.35;896;152.91;60.8;4986;4.496;0.833;296.48343;42.663429;15.024
7134976;K00874.02;Kepler-246 c;CONFIRMED;0.997;0;0;0;0;11.18719905;0.387;3.252;353.6;1.55;667;46.65;21.9;4986;4.496;0.833;296.48343;42.663429;15.024
7135852;K00875.01;Kepler-1729 b;CONFIRMED;1;0;0;0;0;4.220965778;0.705;3.0854;2260;2.62;595;29.68;157.8;3837;4.747;0.517;296.69394;42.62611;15.692
7270230;K00876.01;;FALSE POSITIVE;0;0;1;0;0;6.998099523;7.361;2.0488;20285;588.66;853;125.22;192.3;5612;4.566;0.829;287.88412;42.832439;15.877
7287995;K00877.01;Kepler-81 b;CONFIRMED;1;0;0;0;0;5.95489993;0.327;2.3892;1410.7;2.33;635;38.52;87.2;4261;4.641;0.633;293.63696;42.82497;15.019
7287995;K00877.02;Kepler-81 c;CONFIRMED;1;0;0;0;0;12.03987488;0.286;2.7363;1250.6;2.18;502;15.06;57.6;4261;4.641;0.633;293.63696;42.82497;15.019
7287995;K00877.03;Kepler-81 d;CONFIRMED;0.998;0;0;0;0;20.83762895;0.706;2.3734;439;1.42;418;7.24;14.9;4261;4.641;0.633;293.63696;42.82497;15.019
3247396;K00121.01;;FALSE POSITIVE;0;0;1;1;1;8.8111022;1.223;5.0683;401.1;63.66;1399;904.92;76.8;6200;3.8;2.404;294.46088;38.383461;12.759
7303253;K00878.01;Kepler-711 b;CONFIRMED;1;0;0;0;0;23.58917143;0.926;5.073;1200.7;3.16;487;13.34;53.3;4919;4.566;0.721;297.46002;42.83992;15.316
5094751;K00123.01;Kepler-109 b;CONFIRMED;1;0;0;0;0;6.481633073;0.833;3.784;298.5;2.54;1145;406.25;125.6;5945;4.213;1.302;290.39273;40.28487;12.365
7678434;K00892.01;Kepler-716 b;CONFIRMED;1;0;0;0;0;10.37168928;0.537;3.035;1254.9;3.2;720;63.68;64.5;5121;4.457;0.888;290.39322;43.363899;15.193
7678434;K00892.02;Kepler-716 c;CONFIRMED;1;0;0;0;0;3.96996298;0.836;1.1757;299.2;1.78;992;229.37;15;5121;4.457;0.888;290.39322;43.363899;15.193
7685981;K00893.01;Kepler-717 b;CONFIRMED;1;0;0;0;0;4.40841331;0.899;5.012;549.4;2.66;1139;398;45.1;6007;4.457;0.961;292.96555;43.34639;15.662
7708215;K00894.01;;FALSE POSITIVE;0;0;1;1;1;7.9426176;0.942;6.703;1590.7;4.68;878;140.57;60.4;5811;4.521;0.926;299.00143;43.399632;15.26
7373451;K00881.02;Kepler-712 c;CONFIRMED;1;0;0;0;0;226.8904775;0.731;7.558;3136.4;4.53;236;0.73;46.8;5067;4.585;0.75;294.90973;42.935261;15.859
7377033;K00882.01;;FALSE POSITIVE;0;0;1;0;0;1.956811408;1.091;2.1958;24905;21.58;1109;357.16;125.4;5209;4.657;0.603;295.83536;42.943062;15.533
7434875;K00884.01;Kepler-247 c;CONFIRMED;1;0;0;0;0;9.439459486;0.049;2.8979;3036.1;4.16;686;52.32;175.2;5097;4.597;0.779;288.64252;43.039291;15.067
8349582;K00122.01;Kepler-95 b;CONFIRMED;1;0;0;0;0;11.52306746;0;3.8757;507.3;3.13;927;174.81;142;5644;4.162;1.411;284.48245;44.398041;12.346
7434875;K00884.02;Kepler-247 d;CONFIRMED;0;0;0;0;0;20.47748843;0.497;2.8364;1382.4;2.92;530;18.65;52.7;5097;4.597;0.779;288.64252;43.039291;15.067
7434875;K00884.03;Kepler-247 b;CONFIRMED;1;0;0;0;0;3.336123113;0.252;1.9616;516.3;1.74;970;209.79;41.6;5097;4.597;0.779;288.64252;43.039291;15.067
7455287;K00886.01;Kepler-54 b;CONFIRMED;1;0;0;0;0;8.01078456;0.192;2.312;1333.6;1.72;453;9.9;48.5;3713;4.779;0.47;294.77393;43.056301;15.847
7455287;K00886.02;Kepler-54 c;CONFIRMED;1;0;0;0;0;12.07134205;0.014;4.3224;759.2;1.29;395;5.74;31;3713;4.779;0.47;294.77393;43.056301;15.847
7455287;K00886.03;Kepler-54 d;CONFIRMED;0.986;0;0;0;0;20.99587872;0.228;2.6333;767.3;1.3;328;2.74;18.2;3713;4.779;0.47;294.77393;43.056301;15.847
7458762;K00887.01;Kepler-713 b;CONFIRMED;1;0;0;0;0;7.41113177;0.712;2.5242;620.5;2.45;905;158.11;50.4;5849;4.517;0.919;295.65149;43.029831;15.031
7552344;K00888.01;;FALSE POSITIVE;0;0;1;0;0;1.000747038;0.908;0.9967;1823.5;4.14;1620;1635.2;147.4;5472;4.499;0.79;297.97513;43.164909;15.419
757450;K00889.01;Kepler-75 b;CONFIRMED;0.999;0;0;0;0;8.884922995;0.069;2.07004;16053;10.51;770;83.21;388.2;5332;4.5;0.843;291.1376;36.577381;15.264
7585481;K00890.01;Kepler-714 b;CONFIRMED;1;0;0;0;0;8.09888906;0.018;4.20241;6911.1;8.95;986;223.19;435.9;6214;4.442;1.076;282.69952;43.272739;15.261
7663691;K00891.01;Kepler-715 b;CONFIRMED;1;0;0;0;0;10.00653012;0.862;5.344;936.1;3.52;876;139.21;71.9;6063;4.47;1.001;283.63077;43.379398;15.063
5812701;K00012.01;Kepler-448 b;CONFIRMED;0.635;0;0;0;0;17.85522168;0.075;7.41287;9065.2;13.16;911;163.04;915.7;6823;4.308;1.367;297.45374;41.01099;11.353
8039892;K00903.01;Kepler-719 b;CONFIRMED;1;0;0;0;0;5.007316661;0.344;4.2362;6932.3;6.96;998;234.28;431.4;5865;4.563;0.827;295.53613;43.884449;15.813
8150320;K00904.01;Kepler-55 d;CONFIRMED;1;0;0;0;0;2.211116989;0.69;1.6485;724.2;1.85;931;177.19;42.6;4500;4.656;0.646;285.16833;44.026459;15.791
8150320;K00904.02;Kepler-55 b;CONFIRMED;0.997;0;0;0;0;27.9541337;0.063;3.95;942.5;1.9;400;6.04;25.4;4500;4.656;0.646;285.16833;44.026459;15.791
11086270;K00124.01;Kepler-110 b;CONFIRMED;0.415;0;0;0;0;12.69104387;0.008;3.7727;252.1;2.57;1008;244.3;60.2;5869;4.024;1.626;292.92914;48.60281;12.935
7767559;K00895.01;;FALSE POSITIVE;0.228;0;1;0;0;4.409409243;0.028;3.8636;12861;10.95;1101;347.06;85.8;5600;4.368;0.975;296.41019;43.455391;15.403
7825899;K00896.01;Kepler-248 c;CONFIRMED;1;0;0;0;0;16.23947096;0.043;4.0374;2590.7;4.14;598;30.14;123.8;5191;4.564;0.837;293.0614;43.58136;15.258
7825899;K00896.02;Kepler-248 b;CONFIRMED;1;0;0;0;0;6.308201629;0.03;2.9785;1328.5;2.96;819;106.44;86.2;5191;4.564;0.837;293.0614;43.58136;15.258
7849854;K00897.01;Kepler-718 b;CONFIRMED;1;0;0;0;0;2.052349884;0.437;2.0778;14281;13.12;1497;1183.18;1072.1;5855;4.393;1.08;299.56189;43.503559;15.257
7870390;K00898.01;Kepler-83 b;CONFIRMED;1;0;0;0;0;9.7704486;0.09;2.4517;1897.8;2.23;460;10.59;58;3906;4.73;0.509;282.23251;43.66563;15.777
7870390;K00898.02;Kepler-83 d;CONFIRMED;1;0;0;0;0;5.169804269;0.351;2.153;1037.4;1.66;569;24.75;41.4;3906;4.73;0.509;282.23251;43.66563;15.777
5094751;K00123.02;Kepler-109 c;CONFIRMED;1;0;0;0;0;21.22261195;0.02;6.5093;366;2.48;771;83.56;114.9;5945;4.213;1.302;290.39273;40.28487;12.365
7870390;K00898.03;Kepler-83 c;CONFIRMED;1;0;0;0;0;20.09017037;0.886;4.154;1432.1;2.25;362;4.05;36.9;3906;4.73;0.509;282.23251;43.66563;15.777
7907423;K00899.01;Kepler-249 c;CONFIRMED;0.999;0;0;0;0;7.11373257;0.334;2.1764;807.6;1.16;429;8.01;44.4;3561;4.855;0.411;296.98505;43.65852;15.234
7907423;K00899.02;Kepler-249 b;CONFIRMED;0.999;0;0;0;0;3.306551643;0.001;1.8177;509.2;0.91;554;22.19;37.8;3561;4.855;0.411;296.98505;43.65852;15.234
7907423;K00899.03;Kepler-249 d;CONFIRMED;0.998;0;0;0;0;15.36845737;0.115;2.4714;756.1;1.11;332;2.86;30.9;3561;4.855;0.411;296.98505;43.65852;15.234
7938496;K00900.01;Kepler-1730 b;CONFIRMED;1;0;0;0;0;13.81020318;0.791;3.048;1309.7;4.56;833;113.75;46.2;5942;4.327;1.142;281.96063;43.70311;15.425
8490993;K00911.01;Kepler-722 b;CONFIRMED;1;0;0;0;0;4.093578461;0.93;2.5833;538.6;2.85;1182;461.07;36.4;6077;4.471;0.999;290.26328;44.55645;15.399
8490993;K00911.02;Kepler-722 c;CONFIRMED;0.999;0;0;0;0;105.145959;0.964;8.593;685.4;3.43;401;6.09;15.4;6077;4.471;0.999;290.26328;44.55645;15.399
8505670;K00912.01;Kepler-252 c;CONFIRMED;1;0;0;0;0;10.8484518;0.21;2.9993;1675.6;2.34;499;14.66;64.5;4201;4.682;0.591;295.57935;44.545959;15.058
8505670;K00912.02;Kepler-252 b;CONFIRMED;1;0;0;0;0;6.66833241;0.644;1.915;362.3;1.18;587;28.06;14.2;4201;4.682;0.591;295.57935;44.545959;15.058
8544996;K00913.01;Kepler-723 b;CONFIRMED;0.997;0;0;0;0;4.082274889;0.093;3.23015;17859;10.55;1016;251.48;1669.1;5655;4.581;0.794;284.83047;44.658138;15.198
8150320;K00904.03;Kepler-55 c;CONFIRMED;1;0;0;0;0;42.1406089;0.045;5.083;895.5;1.85;349;3.49;21.6;4500;4.656;0.646;285.16833;44.026459;15.791
8150320;K00904.04;Kepler-55 e;CONFIRMED;1;0;0;0;0;4.617490562;0.649;2.2618;575.8;1.62;728;66.47;28.1;4500;4.656;0.646;285.16833;44.026459;15.791
8150320;K00904.05;Kepler-55 f;CONFIRMED;0.996;0;0;0;0;10.19849255;0.714;2.4283;634.1;1.75;559;23.11;21.4;4500;4.656;0.646;285.16833;44.026459;15.791
8180063;K00905.01;;FALSE POSITIVE;0;0;0;1;0;5.795063956;0.949;3.2496;1692.9;4.33;950;192.74;119.4;5865;4.563;0.827;296.50754;44.036072;15.289
8226994;K00906.01;Kepler-250 c;CONFIRMED;1;0;0;0;0;7.15681552;0.45;2.5882;867;2.47;782;88.23;47.7;5029;4.494;0.838;289.59476;44.141949;15.46
8226994;K00906.02;Kepler-250 d;CONFIRMED;1;0;0;0;0;17.64830851;0.653;2.0873;763.3;2.43;579;26.49;23.8;5029;4.494;0.838;289.59476;44.141949;15.46
8226994;K00906.03;Kepler-250 b;CONFIRMED;0.957;0;0;0;0;4.14810719;0.093;2.535;175.2;1.08;938;182.76;12.9;5029;4.494;0.838;289.59476;44.141949;15.46
8247638;K00907.01;Kepler-251 c;CONFIRMED;1;0;0;0;0;16.51410989;0.395;4.1575;973.5;2.72;655;43.57;55.9;5527;4.488;0.866;296.56622;44.105862;15.223
8247638;K00907.02;Kepler-251 d;CONFIRMED;1;0;0;0;0;30.1329298;0.839;5.172;1015.8;3.14;536;19.55;44.8;5527;4.488;0.866;296.56622;44.105862;15.223
8247638;K00907.03;Kepler-251 b;CONFIRMED;1;0;0;0;0;4.79090809;0.11;2.603;251.3;1.36;990;227.24;21.2;5527;4.488;0.866;296.56622;44.105862;15.223
11086270;K00124.02;Kepler-110 c;CONFIRMED;1;0;0;0;0;31.71981013;0.125;4.819;363.4;3.09;743;71.97;63.1;5869;4.024;1.626;292.92914;48.60281;12.935
8247638;K00907.04;Kepler-251 e;CONFIRMED;1;0;0;0;0;99.6415962;0.028;4.448;952.5;2.64;360;3.97;22.7;5527;4.488;0.866;296.56622;44.105862;15.223
8255887;K00908.01;Kepler-720 b;CONFIRMED;1;0;0;0;0;4.708326451;0.061;3.16114;7912.7;10.6;1162;431.02;633.4;5560;4.246;1.21;298.63565;44.17094;15.113
8256049;K00909.01;;FALSE POSITIVE;0;0;0;1;1;16.37198661;9.303;3.8449;4147.6;540.37;438;8.71;54.5;4187;4.656;0.592;298.67862;44.175499;15.654
8414716;K00910.01;Kepler-721 b;CONFIRMED;1;0;0;0;0;5.392026903;0.314;2.9804;1151.4;2.68;850;123.33;77.4;5198;4.589;0.801;284.43051;44.48053;15.651
9141746;K00929.01;Kepler-730 b;CONFIRMED;1;0;0;0;0;6.491682808;0.535;4.301;7163.3;9.66;1062;301.54;502.3;6123;4.413;1.107;285.55481;45.578861;15.649
9159275;K00930.01;;FALSE POSITIVE;0;0;1;1;1;3.044770796;1.252;10.0134;1695;24.54;1076;317.36;203.5;5525;4.603;0.753;293.68494;45.51683;15.621
9166862;K00931.01;Kepler-731 b;CONFIRMED;0.999;0;0;0;0;3.855603916;0.348;3.2179;16653;13.61;1212;508.65;1173.9;6033;4.46;1.046;296.39316;45.568562;15.272
9166870;K00932.01;;FALSE POSITIVE;0;0;0;1;1;3.855599139;0.864;3.183;1030.9;3.57;1158;425.74;90.1;5936;4.501;0.965;296.39542;45.56992;15.054
11449844;K00125.01;Kepler-468 b;CONFIRMED;0.92;0;1;0;0;38.47876629;0.003;5.04169;23530;13.26;484;13.01;1077.8;5510;4.539;0.879;288.90222;49.370491;13.779
8605074;K00915.01;;FALSE POSITIVE;0;0;1;0;0;37.60166128;0.408;8.30604;59130;27.22;606;31.86;1667.3;6140;4.354;1.096;282.30603;44.714661;15.505
8628973;K00916.01;Kepler-724 b;CONFIRMED;1;0;0;0;0;3.314947362;0.799;1.8007;1398.2;3.94;1155;421.03;123.5;5609;4.481;0.944;293.45483;44.792789;15.142
8655354;K00917.01;;FALSE POSITIVE;0;0;1;0;0;6.71969089;0.985;3.0231;969.7;4.37;952;194.18;45.4;5931;4.479;0.866;301.04956;44.706299;15.172
8672910;K00918.01;Kepler-725 b;CONFIRMED;0.996;0;0;0;0;39.6431552;0.062;6.5292;15664;10.98;472;11.74;690.3;5231;4.455;0.9;283.97751;44.811562;15.011
8686150;K00919.01;;FALSE POSITIVE;0;0;1;0;0;51.42598578;0.203;16.9422;66068;29.66;549;21.4;1843.8;6257;4.41;1.147;290.63898;44.806789;15.631
8689031;K00920.01;Kepler-726 b;CONFIRMED;1;0;0;0;0;21.80451611;0.751;3.4097;1144.9;2.6;543;20.48;49.9;5481;4.629;0.708;291.71732;44.88731;15.067
8689373;K00921.01;Kepler-253 c;CONFIRMED;1;0;0;0;0;10.28194593;0.168;3.4366;1110.7;2.53;680;50.6;55;5196;4.593;0.775;291.84198;44.858089;15.532
8689373;K00921.02;Kepler-253 d;CONFIRMED;1;0;0;0;0;18.11993039;0.206;4.2309;1506.9;2.95;563;23.77;60.7;5196;4.593;0.775;291.84198;44.858089;15.532
8689373;K00921.03;Kepler-253 b;CONFIRMED;1;0;0;0;0;3.78402867;0.691;1.9012;426.1;1.7;949;191.78;25.6;5196;4.593;0.775;291.84198;44.858089;15.532
8826878;K00922.01;Kepler-727 b;CONFIRMED;1;0;0;0;0;5.15448142;0.933;3.228;697.5;2.94;964;204.1;48.1;5431;4.457;0.884;294.84689;45.034409;15.365
5897826;K00126.01;Kepler-469 b;FALSE POSITIVE;0;0;1;0;0;33.80364366;0.023;11.4813;13494;20.7;745;72.71;529.9;5855;3.999;1.796;297.47586;41.114288;13.109
8883593;K00923.01;Kepler-728 b;CONFIRMED;1;0;0;0;0;5.743469797;0.001;3.4412;1240.2;3.13;982;219.95;79.7;5897;4.531;0.891;291.09235;45.115528;15.543
9016295;K00925.01;;FALSE POSITIVE;0;0;1;0;0;19.97448524;0.886;4.23479;40293;26.56;700;56.84;1398.8;6108;4.471;0.997;289.72748;45.367661;15.217
9077124;K00926.01;Kepler-729 b;CONFIRMED;1;0;0;0;0;3.166353562;0.032;3.3129;1473.4;3.82;1273;621.92;128.3;6007;4.47;0.998;286.36011;45.414291;15.603
9097120;K00927.01;;FALSE POSITIVE;0;0;1;1;0;23.89963441;1.245;3.81881;20953;44.04;652;42.8;547.8;6192;4.503;0.924;294.71768;45.48576;15.453
9466668;K00939.01;Kepler-256 c;CONFIRMED;1;0;0;0;0;3.388012244;0.433;2.6849;280.1;2.11;1315;705.93;30.6;5553;4.221;1.25;292.58044;46.097389;15.065
9466668;K00939.02;Kepler-256 d;CONFIRMED;1;0;0;0;0;5.83909761;0.341;3.1915;273.6;2.06;1097;341.48;25.2;5553;4.221;1.25;292.58044;46.097389;15.065
9466668;K00939.03;Kepler-256 b;CONFIRMED;1;0;0;0;0;1.620467654;0.271;2.1888;159.6;1.57;1681;1893.42;22.7;5553;4.221;1.25;292.58044;46.097389;15.065
9466668;K00939.04;Kepler-256 e;CONFIRMED;1;0;0;0;0;10.6816951;0.646;3.605;307.8;2.3;897;152.75;21.9;5553;4.221;1.25;292.58044;46.097389;15.065
9479273;K00940.01;Kepler-734 b;CONFIRMED;1;0;0;0;0;6.104849417;0.041;4.6912;2090.3;3.18;784;89.25;293.7;5085;4.584;0.712;297.04562;46.027359;15.017
8359498;K00127.01;Kepler-77 b;CONFIRMED;0.999;0;0;0;0;3.578780566;0.079;2.91089;11382;10.43;1145;406.6;1838.4;5524;4.421;0.994;289.60797;44.345421;13.938
9171801;K00933.01;;FALSE POSITIVE;0;0;1;1;0;3.187067566;1.234;3.119;1037.4;23.88;1079;319.76;37.2;5450;4.552;0.811;297.78848;45.565418;15.653
9334289;K00934.01;Kepler-254 b;CONFIRMED;1;0;0;0;0;5.826657508;0.033;2.9183;1539.1;4.09;1013;248.57;81.1;5561;4.362;1.06;288.1647;45.816509;15.843
9334289;K00934.02;Kepler-254 c;CONFIRMED;0.998;0;0;0;0;12.41216347;0.021;3.739;611.3;2.58;787;90.65;25.6;5561;4.362;1.06;288.1647;45.816509;15.843
9334289;K00934.03;Kepler-254 d;CONFIRMED;1;0;0;0;0;18.74649011;0.508;3.895;796.8;3.05;686;52.38;26.7;5561;4.362;1.06;288.1647;45.816509;15.843
9347899;K00935.01;Kepler-31 b;CONFIRMED;1;0;0;0;0;20.86021229;0.066;5.1937;1910.5;5.5;781;87.76;117;6035;4.22;1.257;294.02301;45.853081;15.237
9347899;K00935.02;Kepler-31 c;CONFIRMED;1;0;0;0;0;42.63427848;0.142;6.1998;1719.3;5.22;615;33.82;78.7;6035;4.22;1.257;294.02301;45.853081;15.237
9347899;K00935.03;Kepler-31 d;CONFIRMED;0.973;0;0;0;0;87.6476068;0.147;8.871;1009.6;4;484;12.94;37.5;6035;4.22;1.257;294.02301;45.853081;15.237
9388479;K00936.01;Kepler-732 b;CONFIRMED;0.953;0;0;0;0;9.467821474;0.081;2.4327;2237;2.13;407;6.47;124.7;3582;4.807;0.458;283.73203;45.958771;15.073
9388479;K00936.02;Kepler-732 c;CONFIRMED;0.704;0;0;0;0;0.893040969;0.009;1.0981;741.7;1.24;893;151.14;87.8;3582;4.807;0.458;283.73203;45.958771;15.073
11359879;K00128.01;Kepler-15 b;CONFIRMED;0.996;0;0;0;0;4.942783419;0.566;3.25346;11145;10.62;1008;244.42;2040.7;5514;4.459;0.978;296.20059;49.140121;13.758
9406990;K00937.01;Kepler-733 b;CONFIRMED;1;0;0;0;0;20.83426731;0.256;4.0454;988.4;2.74;595;29.62;45.1;5537;4.549;0.88;293.01828;45.914688;15.412
9415172;K00938.01;Kepler-255 c;CONFIRMED;1;0;0;0;0;9.94602357;0.035;3.3862;994.5;3.12;807;100.34;51;5344;4.365;1.013;296.06424;45.976841;15.596
9415172;K00938.02;Kepler-255 d;CONFIRMED;0.998;0;0;0;0;1.04562195;0.037;1.8955;213;1.45;1710;2031.84;25.3;5344;4.365;1.013;296.06424;45.976841;15.596
9415172;K00938.03;Kepler-255 b;CONFIRMED;0.949;0;0;0;0;5.71462396;0.503;2.336;297.8;1.78;971;210.16;16.7;5344;4.365;1.013;296.06424;45.976841;15.596
9904059;K00145.01;;FALSE POSITIVE;1;0;1;0;0;102.9641952;0.922;15.735;1896.7;39;797;95.4;86.1;5047;3.066;7.119;296.81772;46.781509;13.608
